36.5,-12.436,249.9
36.415,-12.547,250.6
36.329,-12.547,251.2
36.244,-12.547,251.8
36.159,-12.547,252.3
36.074,-12.658,252.8
35.988,-12.658,253.3
35.903,-12.658,253.8
35.818,-12.658,254.3
35.732,-12.769,254.8
35.647,-12.769,255.2
35.562,-12.769,255.6
35.477,-12.769,256.1
35.391,-12.769,256.5
35.306,-12.88,256.9
35.221,-12.88,257.3
35.135,-12.88,257.7
35.05,-12.88,258.1
34.965,-12.88,258.4
34.88,-12.991,258.8
34.794,-12.991,259.1
34.709,-12.991,259.5
34.624,-12.991,259.8
34.539,-12.991,260.2
34.453,-12.991,260.5
34.368,-13.102,260.9
34.283,-13.102,261.2
34.197,-13.102,261.6
34.112,-13.102,261.9
34.027,-13.102,262.3
33.942,-13.102,262.6
33.856,-13.102,263.0
33.686,-13.102,263.4
33.6,-13.213,263.7
33.515,-13.213,264.1
33.43,-13.213,264.5
33.345,-13.213,264.8
33.259,-13.213,265.2
33.174,-13.213,265.5
33.089,-13.213,265.9
33.003,-13.213,266.3
32.918,-13.213,266.6
32.833,-13.213,266.9
32.662,-13.213,267.3
32.577,-13.213,267.6
32.492,-13.324,267.9
32.407,-13.213,268.2
32.321,-13.213,268.5
32.236,-13.324,268.8
32.151,-13.324,269.0
32.065,-13.324,269.2
31.895,-13.324,269.4
31.81,-13.324,269.6
31.724,-13.324,269.8
31.639,-13.324,269.9
31.554,-13.324,270.1
31.468,-13.324,270.2
31.298,-13.324,270.3
31.213,-13.324,270.4
31.127,-13.324,270.5
31.042,-13.324,270.6
30.957,-13.324,270.6
30.871,-13.324,270.7
30.701,-13.324,270.7
30.616,-13.324,270.8
30.53,-13.324,270.8
30.445,-13.213,270.9
30.36,-13.213,270.9
30.275,-13.213,271.0
30.104,-13.213,271.0
30.019,-13.213,271.1
29.933,-13.213,271.1
29.848,-13.213,271.2
29.763,-13.213,271.2
29.592,-13.213,271.2
29.507,-13.213,271.3
29.422,-13.213,271.3
29.336,-13.213,271.3
29.251,-13.213,271.3
29.081,-13.213,271.4
28.995,-13.213,271.4
28.91,-13.213,271.4
28.825,-13.213,271.4
28.654,-13.213,271.4
28.569,-13.213,271.5
28.484,-13.213,271.5
28.398,-13.213,271.5
28.228,-13.213,271.6
28.143,-13.213,271.6
28.057,-13.213,271.6
27.972,-13.213,271.6
27.801,-13.213,271.6
27.716,-13.213,271.6
27.631,-13.213,271.6
27.546,-13.213,271.6
27.375,-13.213,271.6
27.29,-13.213,271.6
27.204,-13.213,271.7
27.034,-13.213,271.7
26.949,-13.213,271.7
26.863,-13.213,271.7
26.778,-13.213,271.7
26.607,-13.213,271.7
26.522,-13.213,271.7
26.437,-13.213,271.7
26.352,-13.213,271.7
26.181,-13.213,271.7
26.096,-13.213,271.7
26.01,-13.213,271.7
25.84,-13.213,271.7
25.755,-13.213,271.6
25.669,-13.213,271.6
25.584,-13.102,271.6
25.414,-13.102,271.6
25.328,-13.102,271.6
25.243,-13.102,271.6
25.072,-13.102,271.6
24.987,-13.102,271.6
24.902,-13.102,271.6
24.817,-13.102,271.5
24.646,-13.102,271.5
24.561,-13.102,271.5
24.475,-13.102,271.5
24.305,-13.102,271.5
24.22,-13.102,271.5
24.134,-13.102,271.5
24.049,-13.102,271.5
23.878,-13.102,271.5
23.793,-13.102,271.4
23.708,-13.102,271.4
23.537,-13.102,271.4
23.452,-13.102,271.4
23.367,-13.102,271.4
23.282,-13.102,271.4
23.111,-13.102,271.4
23.026,-13.102,271.4
22.94,-13.102,271.4
22.77,-13.102,271.4
22.685,-13.102,271.3
22.599,-13.102,271.3
22.429,-13.102,271.3
22.343,-13.102,271.3
22.258,-13.102,271.3
22.173,-13.102,271.3
22.002,-13.102,271.3
21.917,-13.102,271.3
21.832,-13.102,271.3
21.661,-13.102,271.2
21.576,-13.102,271.2
21.491,-13.102,271.2
21.32,-13.102,271.2
21.235,-12.991,271.2
21.15,-12.991,271.2
20.979,-12.991,271.2
20.894,-12.991,271.2
20.808,-12.991,271.2
20.638,-12.991,271.2
20.553,-12.991,271.2
20.467,-12.991,271.1
20.297,-12.991,271.1
20.211,-12.991,271.1
20.126,-12.991,271.1
20.041,-12.991,271.1
19.87,-12.991,271.1
19.785,-12.991,271.0
19.7,-12.991,271.0
19.529,-12.991,271.0
19.444,-12.991,271.0
19.359,-12.991,271.0
19.188,-12.991,271.0
19.103,-12.991,271.0
19.018,-12.991,271.0
18.847,-12.991,271.0
18.762,-12.991,271.0
18.676,-12.991,271.0
18.506,-12.991,270.9
18.421,-12.991,270.9
18.335,-12.991,270.9
18.25,-12.991,270.9
18.079,-12.991,270.9
17.994,-12.991,270.9
17.909,-12.991,270.9
17.738,-12.991,270.8
17.653,-12.991,270.8
17.568,-12.991,270.8
17.397,-12.991,270.8
17.312,-12.991,270.8
17.227,-12.991,270.8
17.056,-12.991,270.8
16.971,-12.991,270.8
16.886,-12.991,270.8
16.8,-12.991,270.8
16.63,-12.991,270.8
16.544,-12.991,270.7
16.459,-12.991,270.7
16.289,-12.991,270.7
16.203,-12.991,270.7
16.118,-12.991,270.7
15.947,-12.991,270.7
15.862,-12.991,270.7
15.777,-12.991,270.7
15.606,-12.991,270.7
15.521,-12.991,270.6
15.436,-12.991,270.6
15.265,-12.991,270.6
15.18,-12.991,270.6
15.095,-12.991,270.6
14.924,-12.991,270.6
14.839,-12.991,270.6
14.753,-12.991,270.6
14.583,-12.991,270.6
14.498,-12.991,270.5
14.412,-12.991,270.5
14.242,-12.991,270.5
14.157,-12.991,270.5
14.071,-12.991,270.5
13.901,-12.991,270.5
13.815,-12.991,270.5
13.645,-12.991,270.5
13.56,-12.991,270.5
13.474,-12.991,270.4
13.304,-12.991,270.4
13.218,-12.991,270.4
13.133,-12.991,270.4
12.963,-12.991,270.4
12.877,-12.991,270.4
12.792,-12.991,270.4
12.621,-12.991,270.4
12.536,-12.991,270.3
12.451,-12.991,270.3
12.28,-12.991,270.3
12.195,-12.991,270.3
12.11,-12.991,270.3
11.939,-12.991,270.3
11.854,-12.991,270.3
11.769,-12.991,270.3
11.598,-12.991,270.3
11.513,-12.991,270.2
11.428,-12.991,270.2
11.257,-12.991,270.2
11.172,-12.991,270.2
11.086,-12.991,270.2
10.916,-12.991,270.2
10.831,-12.991,270.2
10.745,-12.991,270.2
10.575,-12.991,270.2
10.489,-12.991,270.2
10.404,-12.991,270.1
10.234,-12.991,270.1
10.148,-12.991,270.1
10.063,-12.88,270.1
9.893,-12.88,270.1
9.807,-12.88,270.1
9.722,-12.88,270.1
9.551,-12.88,270.1
9.466,-12.88,270.1
9.296,-12.991,270.0
9.21,-12.991,270.0
9.125,-12.991,270.0
8.954,-12.991,270.0
8.869,-12.991,270.0
8.784,-12.991,270.0
8.613,-12.991,270.0
8.528,-12.991,270.0
8.443,-12.991,270.0
8.272,-12.991,269.9
8.187,-12.991,269.9
8.016,-12.991,269.9
7.931,-12.991,269.9
7.846,-12.991,269.9
7.675,-12.991,269.9
7.59,-12.991,269.9
7.505,-12.991,269.9
7.334,-12.991,269.8
7.249,-12.991,269.8
7.164,-12.991,269.8
6.993,-12.991,269.8
6.908,-12.991,269.8
6.822,-12.991,269.8
6.652,-12.991,269.8
6.567,-12.991,269.8
6.396,-12.991,269.8
6.311,-12.991,269.8
6.225,-12.991,269.7
6.055,-12.991,269.7
5.97,-12.991,269.7
5.884,-12.991,269.7
5.799,-12.991,269.7
5.629,-12.991,269.7
5.543,-12.991,269.7
5.458,-12.991,269.6
5.287,-12.991,269.6
5.202,-12.991,269.6
5.117,-12.991,269.6
4.946,-12.991,269.6
4.861,-12.991,269.6
4.776,-12.991,269.6
4.605,-12.991,269.9
4.52,-12.991,269.9
4.349,-12.991,269.9
4.264,-12.991,269.9
4.179,-12.991,269.9
4.008,-12.991,269.9
3.923,-12.991,269.8
3.838,-12.991,269.8
3.667,-12.991,269.8
3.582,-12.991,269.8
3.496,-12.991,269.8
3.326,-12.991,269.8
3.241,-12.991,269.8
3.155,-12.991,269.8
2.985,-12.991,269.8
2.9,-12.991,269.8
2.814,-12.991,269.8
2.644,-12.991,269.8
2.558,-12.991,269.7
2.388,-12.991,269.7
2.303,-12.991,269.7
2.217,-12.991,269.7
2.047,-12.991,269.7
1.961,-12.991,269.7
1.876,-12.991,269.7
1.706,-12.991,269.7
1.62,-12.991,269.6
1.535,-12.991,269.6
1.364,-12.991,269.6
1.279,-12.991,269.6
1.109,-12.991,269.6
1.023,-12.991,269.6
0.938,-12.991,269.6
0.768,-12.991,269.6
0.682,-12.991,269.6
0.512,-12.991,269.6
0.426,-12.991,269.6
0.341,-12.991,269.5
0.171,-12.991,269.5
0.085,-12.991,269.5
0.0,-12.991,269.5
-0.171,-12.991,269.5
-0.256,-12.991,269.5
-0.341,-12.991,269.5
-0.512,-12.991,269.5
-0.597,-12.991,269.5
-0.682,-12.991,269.5
-0.853,-12.991,269.5
-0.938,-12.991,269.5
-1.109,-12.991,269.4
-1.194,-12.991,269.4
-1.279,-12.991,269.4
-1.45,-12.991,269.5
-1.535,-12.991,269.5
-1.62,-12.991,269.5
-1.791,-12.991,269.5
-1.876,-12.991,269.5
-2.047,-12.991,269.5
-2.132,-13.102,269.5
-2.217,-12.991,269.5
-2.388,-12.991,269.5
-2.473,-13.102,269.6
-2.644,-13.102,269.6
-2.729,-13.102,269.6
-2.814,-13.102,269.7
-2.985,-13.102,269.7
-3.07,-13.102,269.7
-3.155,-13.102,269.7
-3.326,-13.102,269.7
-3.411,-12.991,269.8
-3.582,-12.991,269.8
-3.667,-12.991,269.8
-3.752,-12.991,269.8
-3.923,-12.991,269.9
-4.008,-12.991,269.9
-4.093,-12.991,270.0
-4.264,-12.991,270.0
-4.349,-12.991,270.1
-4.52,-12.991,270.1
-4.605,-12.991,270.2
-4.69,-12.991,270.2
-4.861,-12.991,270.3
-4.946,-12.991,270.4
-5.117,-12.991,270.5
-5.202,-12.991,270.5
-5.287,-12.991,270.6
-5.458,-12.991,270.7
-5.543,-12.991,270.8
-5.629,-12.991,271.0
-5.799,-12.991,271.1
-5.884,-12.991,271.2
-6.055,-12.991,271.3
-6.14,-12.991,271.5
-6.225,-12.991,271.6
-6.396,-12.991,271.8
-6.481,-12.991,272.0
-6.567,-12.991,272.2
-6.737,-12.991,272.3
-6.822,-12.991,272.5
-6.993,-12.991,272.7
-7.078,-12.991,272.9
-7.164,-12.991,273.2
-7.334,-12.991,273.4
-7.419,-12.991,273.7
-7.505,-12.991,273.9
-7.675,-12.991,274.2
-7.761,-12.991,274.5
-7.846,-12.991,274.9
-8.016,-12.991,275.2
-8.102,-12.88,275.6
-8.272,-12.88,275.9
-8.357,-12.88,276.3
-8.443,-12.88,276.7
-8.613,-12.88,277.1
-8.699,-12.88,277.6
-8.784,-12.88,278.0
-8.954,-12.88,278.5
-9.04,-12.88,278.9
-9.125,-12.769,279.4
-9.296,-12.769,279.9
-9.381,-12.769,280.4
-9.551,-12.769,280.9
-9.637,-12.658,281.4
-9.722,-12.658,281.9
-9.893,-12.658,282.5
-9.978,-12.658,283.0
-10.063,-12.658,283.6
-10.148,-12.547,284.1
-10.319,-12.547,284.7
-10.404,-12.547,285.2
-10.489,-12.547,285.8
-10.66,-12.436,286.4
-10.745,-12.436,287.0
-10.831,-12.436,287.6
-11.001,-12.325,288.3
-11.086,-12.325,288.9
-11.172,-12.325,289.6
-11.257,-12.214,290.3
-11.428,-12.214,291.1
-11.513,-12.214,291.8
-11.598,-12.214,292.6
-11.769,-12.103,293.5
-11.854,-12.103,294.3
-11.939,-12.103,295.2
-12.025,-11.992,296.1
-12.11,-11.992,297.0
-12.28,-11.881,297.9
-12.366,-11.881,298.8
-12.451,-11.77,299.8
-12.536,-11.77,300.8
-12.621,-11.659,301.7
-12.707,-11.659,302.7
-12.792,-11.548,303.7
-12.877,-11.548,304.7
-12.963,-11.437,305.7
-13.048,-11.437,306.7
-13.218,-11.326,307.7
-13.304,-11.326,308.7
-13.389,-11.214,309.7
-13.389,-11.103,310.7
-13.56,-11.103,311.6
-13.645,-10.992,312.6
-13.645,-10.881,313.6
-13.73,-10.881,314.6
-13.815,-10.77,315.6
-13.901,-10.659,316.6
-13.986,-10.659,317.6
-14.071,-10.548,318.6
-14.157,-10.437,319.7
-14.157,-10.326,320.7
-14.242,-10.326,321.8
-14.327,-10.215,322.8
-14.412,-10.104,323.8
-14.498,-9.993,324.9
-14.498,-9.882,325.9
-14.583,-9.882,327.0
-14.668,-9.771,328.1
-14.668,-9.66,329.1
-14.753,-9.549,330.2
-14.839,-9.549,331.2
-14.839,-9.438,332.3
-14.924,-9.327,333.3
-15.009,-9.216,334.4
-15.009,-9.216,335.4
-15.095,-9.105,336.5
-15.095,-8.994,337.5
-15.18,-8.883,338.6
-15.18,-8.772,339.6
-15.18,-8.661,340.7
-15.265,-8.55,341.8
-15.35,-8.55,342.8
-15.35,-8.439,343.8
-15.35,-8.328,344.9
-15.436,-8.217,345.9
-15.436,-8.106,347.0
-15.436,-7.994,348.0
-15.521,-7.883,349.1
-15.521,-7.772,350.1
-15.521,-7.661,351.2
-15.521,-7.661,352.2
-15.606,-7.55,353.2
-15.606,-7.439,354.3
-15.606,-7.328,355.3
-15.606,-7.217,356.3
-15.692,-7.106,357.4
-15.692,-6.995,358.4
-15.692,-6.884,359.5
-15.692,-6.773,0.5
-15.692,-6.662,1.5
-15.692,-6.551,2.5
-15.692,-6.44,3.5
-15.692,-6.44,4.6
-15.692,-6.329,5.6
-15.692,-6.218,6.6
-15.692,-6.107,7.6
-15.606,-5.996,8.7
-15.606,-5.885,9.7
-15.606,-5.774,10.7
-15.606,-5.663,11.7
-15.606,-5.552,12.7
-15.606,-5.441,13.7
-15.521,-5.441,14.8
-15.521,-5.33,15.8
-15.521,-5.219,16.8
-15.436,-5.108,17.7
-15.436,-4.997,18.7
-15.436,-4.886,19.7
-15.35,-4.886,20.7
-15.35,-4.774,21.7
